timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1
1531743915.9822414,,0.0544281133627,,,
1531743915.9822464,0.179644688456,,,,
1531743916.082304,,,0.337979138842,,
1531743916.0823195,,,,0.290241968461,
1531743916.0823205,,,,,-0.260038351661
1531743916.0823214,,0.0598512001185,,,
1531743916.0823262,0.198746795816,,,,
1531743916.182384,,,0.332299747695,,
1531743916.1823995,,,,0.297272629274,
1531743916.1824007,,,,,-0.282658042069
1531743916.1824017,,0.054869851687,,,
1531743916.1824064,0.183518384319,,,,
1531743916.282464,,,0.402319314573,,
1531743916.2824795,,,,0.296250090712,
1531743916.2824807,,,,,-0.304632967742
1531743916.2824814,,0.052456582370300014,,,
1531743916.2824864,0.148542981323,,,,
1531743916.3825445,,,0.513314697131,,
1531743916.3825595,,,,0.29166668378000005,
1531743916.3825607,,,,,-0.329028891214
1531743916.3825614,,0.06343696773230001,,,
1531743916.3825665,0.116103384851,,,,
1531743916.4826245,,,0.601477235375,,
1531743916.4826398,,,,0.286335080091,
1531743916.4826407,,,,,-0.356742867603
1531743916.4826415,,0.0950408644952,,,
1531743916.4826467,0.0997390354795,,,,
1531743916.5827045,,,0.6593351312960001,,
1531743916.5827198,,,,0.279508606989,
1531743916.582721,,,,,-0.382698010906
1531743916.5827215,,0.140836449357,,,
1531743916.5827267,0.100230288641,,,,
1531743916.6827846,,,0.675978694443,,
1531743916.6827998,,,,0.267706672704,
1531743916.682801,,,,,-0.401736018823
1531743916.682802,,0.186311955421,,,
1531743916.6828067,0.115041694224,,,,
1531743916.7828646,,,0.692923474585,,
1531743916.7828796,,,,0.24867214649,
1531743916.782881,,,,,-0.414410416928
1531743916.782882,,0.219195830618,,,
1531743916.7828867,0.140019156809,,,,
1531743916.8829446,,,0.7427597115019999,,
1531743916.8829598,,,,0.22571332369,
1531743916.8829613,,,,,-0.425187850956
1531743916.882962,,0.236239555517,,,
1531743916.882967,0.164452322767,,,,
1531743916.9830244,,,0.7490543890000001,,
1531743916.98304,,,,0.207342307428,
1531743916.9830413,,,,,-0.432464027156
1531743916.9830422,,0.241708822522,,,
1531743916.983047,0.17910539049600002,,,,
1531743917.0831046,,,0.7490543890000001,,
1531743917.0831199,,,,0.199975600414,
1531743917.0831213,,,,,-0.430811534503
1531743917.0831225,,0.238657281943,,,
1531743917.083127,0.18005488594,,,,
1531743917.1831849,,,0.7490543890000001,,
1531743917.1832006,,,,0.199872352291,
1531743917.183201,,,,,-0.417239702839
1531743917.1832025,,0.225880581548,,,
1531743917.183207,0.161045729174,,,,
1531743917.2832649,,,0.7490543890000001,,
1531743917.2832804,,,,0.194155241137,
1531743917.2832813,,,,,-0.394840292848
1531743917.2832825,,0.203608610103,,,
1531743917.2832873,0.115808367521,,,,
1531743917.3833447,,,0.7490543890000001,,
1531743917.3833606,,,,0.173202191706,
1531743917.3833616,,,,,-0.371450486242
1531743917.3833625,,0.17911674453200002,,,
1531743917.3833673,0.0473165763462,,,,
1531743917.483425,,,0.7490543890000001,,
1531743917.4834404,,,,0.139176027649,
1531743917.4834414,,,,,-0.352276717927
1531743917.4834425,,0.166109084194,,,
1531743917.4834473,-0.0219481458051,,,,
1531743917.5835054,,,0.7490543890000001,,
1531743917.5835207,,,,0.105201421326,
1531743917.5835214,,,,,-0.339137950626
1531743917.5835226,,0.172232736408,,,
1531743917.5835273,-0.0604564258669,,,,
1531743917.6835852,,,0.7490543890000001,,
1531743917.6836007,,,,0.08512407838410001,
1531743917.6836019,,,,,-0.33011100868
1531743917.6836028,,0.190851085991,,,
1531743917.6836073,-0.0622672971784,,,,
1531743917.7836652,,,0.7490543890000001,,
1531743917.7836807,,,,0.07989634758839999,
1531743917.783682,,,,,-0.321539582826
1531743917.7836828,,0.208175670895,,,
1531743917.7836876,-0.0459897834815,,,,
1531743917.8837452,,,0.7490543890000001,,
1531743917.8837607,,,,0.0811279737304,
1531743917.883762,,,,,-0.312274207199
1531743917.8837626,,0.211628344159,,,
1531743917.8837676,-0.0270875610074,,,,
1531743917.9838257,,,0.755162093204,,
1531743917.9838407,,,,0.0834274181679,
1531743917.983842,,,,,-0.305781944171
1531743917.9838428,,0.192212180355,,,
1531743917.983848,-0.00826347642387,,,,
1531743918.0839055,,,0.7612496143809999,,
1531743918.0839212,,,,0.0869479695998,
1531743918.0839221,,,,,-0.305370534371
1531743918.0839233,,0.14807174942600002,,,
1531743918.0839279,0.0067834641545600005,,,,
1531743918.1839855,,,0.73369722595,,
1531743918.184001,,,,0.0925396454341,
1531743918.1840026,,,,,-0.310485362089
1531743918.1840036,,0.0875512530356,,,
1531743918.1840081,0.00904341400337,,,,
1531743918.2840655,,,0.6760181934080001,,
1531743918.284081,,,,0.0987272678854,
1531743918.2840824,,,,,-0.315994194209
1531743918.2840831,,0.0291334742674,,,
1531743918.2840881,-0.00827891516701,,,,
1531743918.3841455,,,0.6244495989959999,,
1531743918.3841612,,,,0.106098214486,
1531743918.3841624,,,,,-0.316372650638
1531743918.3841634,,-0.00775732813536,,,
1531743918.384168,-0.0412354385003,,,,
1531743918.4842255,,,0.594046611577,,
1531743918.4842412,,,,0.113838023072,
1531743918.4842427,,,,,-0.312075397148
1531743918.4842436,,-0.0188993703621,,,
1531743918.4842482,-0.07447255252339999,,,,
1531743918.5843058,,,0.642212353854,,
1531743918.5843213,,,,0.118175608604,
1531743918.5843227,,,,,-0.309556783606
1531743918.5843234,,-0.0117055087078,,,
1531743918.5843284,-0.0910503200257,,,,
1531743918.684386,,,0.6943449436650001,,
1531743918.6844015,,,,0.115584767917,
1531743918.6844027,,,,,-0.31467261494300003
1531743918.6844034,,0.00447256544734,,,
1531743918.6844082,-0.07515078840539999,,,,
1531743918.784466,,,0.740249494575,,
1531743918.7844815,,,,0.108796890625,
1531743918.7844827,,,,,-0.327629141146
1531743918.7844837,,0.0244182566107,,,
1531743918.7844884,-0.0201654040083,,,,
1531743918.884546,,,0.803531955451,,
1531743918.8845615,,,,0.106797586292,
1531743918.884563,,,,,-0.341099945461
1531743918.8845634,,0.0463118312647,,,
1531743918.8845685,0.0595049440948,,,,
1531743918.984626,,,0.85304767205,,
1531743918.9846413,,,,0.114434104308,
1531743918.984643,,,,,-0.346914555263
1531743918.9846435,,0.06299445280230001,,,
1531743918.9846485,0.134576008036,,,,
1531743919.0847065,,,0.8549578820010001,,
1531743919.0847216,,,,0.1280639782,
1531743919.084723,,,,,-0.342829014382
1531743919.084724,,0.065020159386,,,
1531743919.0847287,0.182978474224,,,,
1531743919.1847866,,,0.8549578820010001,,
1531743919.1848018,,,,0.140070560264,
1531743919.1848032,,,,,-0.333998511621
1531743919.184804,,0.0485329635192,,,
1531743919.1848087,0.20077507417800006,,,,
1531743919.2848663,,,0.8549578820010001,,
1531743919.2848818,,,,0.147579420747,
1531743919.2848833,,,,,-0.326149748408
1531743919.284884,,0.0183769788156,,,
1531743919.2848887,0.198605856307,,,,
1531743919.3849466,,,0.858336099155,,
1531743919.3849616,,,,0.153038438799,
1531743919.3849633,,,,,-0.320710116825
1531743919.3849642,,-0.0128169798156,,,
1531743919.3849688,0.190913370922,,,,
1531743919.4850266,,,0.866702600949,,
1531743919.485042,,,,0.158343705461,
1531743919.4850435,,,,,-0.313793287997
1531743919.4850442,,-0.0308259181405,,,
1531743919.485049,0.185540234699,,,,
1531743919.5851064,,,0.866702600949,,
1531743919.585122,,,,0.163211724574,
1531743919.5851235,,,,,-0.302805644522
1531743919.5851245,,-0.033881818326,,,
1531743919.585129,0.19040868209000006,,,,
1531743919.6851866,,,0.866702600949,,
1531743919.685202,,,,0.16888002678599998,
1531743919.6852036,,,,,-0.288863000606
1531743919.6852045,,-0.0264423087766,,,
1531743919.685209,0.212153089733,,,,
1531743919.7852664,,,0.866702600949,,
1531743919.7852821,,,,0.181900328077,
1531743919.7852836,,,,,-0.277023519951
1531743919.7852845,,-0.014184837267,,,
1531743919.785289,0.252400151981,,,,
1531743919.8853467,,,0.866702600949,,
1531743919.8853624,,,,0.205060521941,
1531743919.8853636,,,,,-0.272471175237
1531743919.8853645,,-0.00339830910837,,,
1531743919.8853693,0.301726291977,,,,
1531743919.9854267,,,0.866702600949,,
1531743919.9854426,,,,0.235202584319,
1531743919.9854438,,,,,-0.27579839608600004
1531743919.9854445,,0.00114036438445,,,
1531743919.9854493,0.34508742382,,,,
1531743920.085507,,,0.8648101736,,
1531743920.0855224,,,,0.265673732892,
1531743920.0855238,,,,,-0.28381976758
1531743920.0855248,,-0.00212244480247,,,
1531743920.0855293,0.372220033144,,,,
1531743920.1855867,,,0.855827562415,,
1531743920.1856027,,,,0.292184529044,
1531743920.1856039,,,,,-0.293353024434
1531743920.1856046,,-0.006962275385800001,,,
1531743920.1856096,0.377337076812,,,,
1531743920.2856672,,,0.833312688563,,
1531743920.285683,,,,0.313392634032,
1531743920.2856839,,,,,-0.30275469339
1531743920.2856848,,-0.00837316827236,,,
1531743920.2856894,0.35892086105300003,,,,
1531743920.3857472,,,0.833312688563,,
1531743920.3857627,,,,0.327558177465,
1531743920.3857641,,,,,-0.311405131141
1531743920.3857648,,-0.00995827007701,,,
1531743920.3857696,0.318233587401,,,,
1531743920.4858274,,,0.828072407377,,
1531743920.4858427,,,,0.333534567351,
1531743920.4858446,,,,,-0.31814017488
1531743920.4858453,,-0.0170931830338,,,
1531743920.4858494,0.262649406591,,,,
1531743920.5859075,,,0.768750637351,,
1531743920.585923,,,,0.332864459288,
1531743920.5859244,,,,,-0.323114605678
1531743920.585925,,-0.0270870262362,,,
1531743920.58593,0.20991768632,,,,
1531743920.6859875,,,0.724070883784,,
1531743920.686003,,,,0.329043495611,
1531743920.6860044,,,,,-0.329105321185
1531743920.6860054,,-0.0301436458714,,,
1531743920.68601,0.178106473682,,,,
1531743920.7860675,,,0.697754561366,,
1531743920.786083,,,,0.325107710642,
1531743920.7860847,,,,,-0.33656200595200003
1531743920.7860856,,-0.0184112875909,,,
1531743920.7860901,0.168383936951,,,,
1531743920.8861475,,,0.688245200556,,
1531743920.886163,,,,0.320609508832,
1531743920.8861651,,,,,-0.339552357002
1531743920.8861654,,0.00486371897626,,,
1531743920.88617,0.170405575407,,,,
1531743920.9862278,,,0.6677844317989999,,
1531743920.9862432,,,,0.313430859606,
1531743920.9862447,,,,,-0.330314781121
1531743920.9862454,,0.027964275574500003,,,
1531743920.9862502,0.178545997348,,,,
1531743921.0863078,,,0.605576581016,,
1531743921.0863233,,,,0.302986509757,
1531743921.0863247,,,,,-0.309156374651
1531743921.0863256,,0.0440231528163,,,
1531743921.0863302,0.186182526482,,,,
1531743921.1863878,,,0.537204156922,,
1531743921.1864033,,,,0.28956835227,
1531743921.1864047,,,,,-0.286657008325
1531743921.1864054,,0.0494756615841,,,
1531743921.1864102,0.183913398962,,,,
1531743921.2864678,,,0.503321580069,,
1531743921.2864833,,,,0.270627619208,
1531743921.286485,,,,,-0.272257614589
1531743921.2864854,,0.0452645412686,,,
1531743921.2864904,0.162721393432,,,,
1531743921.386548,,,0.484190902486,,
1531743921.3865635,,,,0.24232829371,
1531743921.386565,,,,,-0.267248859349
1531743921.3865654,,0.0335737711085,,,
1531743921.3865705,0.123618502105,,,,
1531743921.4866278,,,0.47086413484,,
1531743921.4866436,,,,0.20299754365,
1531743921.4866452,,,,,-0.268262476247
1531743921.4866462,,0.017494272741799998,,,
1531743921.4866505,0.0773371416762,,,,
1531743921.586708,,,0.451054673989,,
1531743921.5867233,,,,0.15637063797700002,
1531743921.5867252,,,,,-0.27229245763300003
1531743921.586726,,-0.0007027336326900001,,,
1531743921.5867305,0.0377453256934,,,,
1531743921.686788,,,0.438373313937,,
1531743921.6868038,,,,0.111085366977,
1531743921.6868052,,,,,-0.276497337758
1531743921.686806,,-0.0189302857537,,,
1531743921.6868107,0.0133150722569,,,,
1531743921.7868686,,,0.436510852622,,
1531743921.7868838,,,,0.0772889344659,
1531743921.7868855,,,,,-0.279236539459
1531743921.7868862,,-0.0326137706464,,,
1531743921.7868907,0.00147097719521,,,,
1531743921.8869483,,,0.416957008477,,
1531743921.8869634,,,,0.0610588583945,
1531743921.8869655,,,,,-0.280914338672
1531743921.8869662,,-0.0396307099585,,,
1531743921.8869708,-0.00308257213815,,,,
1531743921.9870286,,,0.439835195985,,
1531743921.9870439,,,,0.0612475800382,
1531743921.9870455,,,,,-0.284428334085
1531743921.9870462,,-0.0449643680057,,,
1531743921.9870508,-0.0024742023432800003,,,,
1531743922.0871086,,,0.452235087398,,
1531743922.087124,,,,0.0701462894209,
1531743922.0871258,,,,,-0.289666079061
1531743922.0871265,,-0.0512181479589,,,
1531743922.087131,0.00250480952077,,,,
1531743922.1871884,,,0.494049744819,,
1531743922.187204,,,,0.0820502080453,
1531743922.1872056,,,,,-0.290146386032
1531743922.1872065,,-0.0535953792017,,,
1531743922.187211,0.0142865601767,,,,
1531743922.2872686,,,0.631952438441,,
1531743922.287284,,,,0.0952867136936,
1531743922.2872858,,,,,-0.280291615996
1531743922.2872865,,-0.0283757394582,,,
1531743922.287291,0.0417537912771,,,,
1531743922.3873491,,,0.827006584212,,
1531743922.3873641,,,,0.109597519889,
1531743922.3873658,,,,,-0.264226900235
1531743922.3873663,,0.0336907632749,,,
1531743922.3873713,0.0904509839016,,,,
1531743922.4874287,,,0.942737528281,,
1531743922.4874446,,,,0.124494194102,
1531743922.487446,,,,,-0.254064815813
1531743922.4874468,,0.112218798196,,,
1531743922.487451,0.150919062249,,,,
1531743922.5875087,,,0.973850857232,,
1531743922.5875244,,,,0.14180971525900002,
1531743922.587526,,,,,-0.256785284235
1531743922.5875268,,0.18110995966200005,,,
1531743922.5875313,0.211526670069,,,,
1531743922.6875887,,,0.991838401623,,
1531743922.6876044,,,,0.165012229025,
1531743922.687606,,,,,-0.267925229518
1531743922.6876068,,0.231098398115,,,
1531743922.6876113,0.26340256717300004,,,,
1531743922.7876687,,,0.999785298214,,
1531743922.7876847,,,,0.193609404801,
1531743922.7876866,,,,,-0.27532840886300003
1531743922.7876868,,0.266552347766,,,
1531743922.7876914,0.303330476285,,,,
1531743922.8877492,,,1.00751516444,,
1531743922.887765,,,,0.224861037189,
1531743922.8877664,,,,,-0.271574648506
1531743922.887767,,0.29507772907,,,
1531743922.8877714,0.329801866371,,,,
1531743922.9878292,,,1.00751516444,,
1531743922.9878447,,,,0.258448550495,
1531743922.9878464,,,,,-0.260907547375
1531743922.9878473,,0.320162241501,,,
1531743922.9878516,0.343824007376,,,,
1531743923.0879092,,,1.00751516444,,
1531743923.0879247,,,,0.293721006432,
1531743923.0879266,,,,,-0.251545409273
1531743923.0879273,,0.34002017273900004,,,
1531743923.0879314,0.347750935809,,,,
1531743923.1879892,,,1.00751516444,,
1531743923.188005,,,,0.326361418854,
1531743923.1880064,,,,,-0.250161599217
1531743923.1880074,,0.352155118305,,,
1531743923.188012,0.347335859768,,,,
1531743923.2880695,,,1.00751516444,,
1531743923.288085,,,,0.348777785757,
1531743923.2880867,,,,,-0.25680108036
1531743923.2880876,,0.355279512161,,,
1531743923.288092,0.347955657732,,,,
1531743923.3881495,,,1.00751516444,,
1531743923.388165,,,,0.357311908463,
1531743923.388167,,,,,-0.266597150716
1531743923.3881676,,0.351577004652,,,
1531743923.3881721,0.352245642384,,,,
1531743923.4882295,,,1.00635459206,,
1531743923.488245,,,,0.356401641647,
1531743923.4882467,,,,,-0.272430608192
1531743923.4882474,,0.345704718156,,,
1531743923.4882526,0.359509429899,,,,
1531743923.5883095,,,0.998727892989,,
1531743923.5883253,,,,0.355030207182,
1531743923.5883267,,,,,-0.271463354271
1531743923.5883276,,0.339111518364,,,
1531743923.5883322,0.3681110468860001,,,,
1531743923.6883898,,,0.991861702589,,
1531743923.6884053,,,,0.35885873198299995,
1531743923.688407,,,,,-0.268586039961
1531743923.6884074,,0.328131897203,,,
1531743923.6884122,0.374917013819,,,,
1531743923.7884698,,,0.991861702589,,
1531743923.788485,,,,0.366425165962,
1531743923.7884872,,,,,-0.271989072568
1531743923.7884874,,0.301044443314,,,
1531743923.7884922,0.37462485717,,,,
1531743923.8885498,,,0.984908896455,,
1531743923.8885653,,,,0.373354575123,
1531743923.8885672,,,,,-0.286135940112
1531743923.888568,,0.249009947814,,,
1531743923.8885725,0.361719032404,,,,
1531743923.9886296,,,0.970781376641,,
1531743923.9886456,,,,0.376521653318,
1531743923.9886472,,,,,-0.307935524636
1531743923.988648,,0.173917042432,,,
1531743923.9886525,0.333286412048,,,,
1531743924.08871,,,0.8983772248980001,,
1531743924.0887256,,,,0.374094575583,
1531743924.0887275,,,,,-0.329896788585
1531743924.088728,,0.0898307589498,,,
1531743924.0887325,0.287552840949,,,,
1531743924.18879,,,0.765219441368,,
1531743924.1888056,,,,0.364568257476,
1531743924.1888075,,,,,-0.345682778084
1531743924.1888082,,0.0125345856174,,,
1531743924.1888125,0.227191731425,,,,
1531743924.2888699,,,0.655698542401,,
1531743924.2888856,,,,0.348461044708,
1531743924.2888875,,,,,-0.354802779686
1531743924.2888882,,-0.053897221108599985,,,
1531743924.2888927,0.158879452448,,,,
1531743924.38895,,,0.625137035546,,
1531743924.3889658,,,,0.327479020264,
1531743924.3889678,,,,,-0.361349893743
1531743924.3889682,,-0.112991169784,,,
1531743924.3889728,0.0940132200725,,,,
1531743924.4890304,,,0.6293559008030001,,
1531743924.489046,,,,0.302090748823,
1531743924.4890478,,,,,-0.368087546344
1531743924.4890482,,-0.16261226170600002,,,
1531743924.4890528,0.0430556911873,,,,
1531743924.5891106,,,0.671585836407,,
1531743924.5891259,,,,0.274850740477,
1531743924.5891278,,,,,-0.374683353375
1531743924.5891285,,-0.197352303478,,,
1531743924.5891328,0.0111770522693,,,,
1531743924.6891904,,,0.702025373411,,
1531743924.6892061,,,,0.252955026801,
1531743924.689208,,,,,-0.377589795655
1531743924.6892085,,-0.218736699064,,,
1531743924.689213,-0.00712171317498,,,,
1531743924.7892704,,,0.7186967504870001,,
1531743924.789286,,,,0.24604974508,
1531743924.789288,,,,,-0.375801846669
1531743924.7892885,,-0.234143053658,,,
1531743924.789293,-0.0190830336602,,,,
1531743924.889351,,,0.7124774835100001,,
1531743924.889366,,,,0.257897778628,
1531743924.889368,,,,,-0.373140507203
1531743924.8893688,,-0.248170558347,,,
1531743924.8893733,-0.0312666293431,,,,
1531743924.9894307,,,0.7047462132269999,,
1531743924.9894464,,,,0.280794929278,
1531743924.989448,,,,,-0.375424800752
1531743924.9894488,,-0.261266003043,,,
1531743924.9894533,-0.0471348041589,,,,
1531743925.0895107,,,0.7047462132269999,,
1531743925.0895267,,,,0.301842231735,
1531743925.0895286,,,,,-0.386163587055
1531743925.0895288,,-0.27086303031500003,,,
1531743925.089533,-0.06946009531160001,,,,
1531743925.189591,,,0.7047462132269999,,
1531743925.1896064,,,,0.312219366669,
1531743925.1896086,,,,,-0.403788876597
1531743925.1896088,,-0.274275250098,,,
1531743925.1896133,-0.099767694035,,,,
1531743925.2896707,,,0.7047462132269999,,
1531743925.2896864,,,,0.310499996122,
1531743925.2896886,,,,,-0.420923206938
1531743925.2896893,,-0.272761902291,,,
1531743925.2896936,-0.139304181937,,,,
1531743925.389751,,,0.7047462132269999,,
1531743925.3897665,,,,0.301667996635,
1531743925.3897686,,,,,-0.427425098967
1531743925.3897693,,-0.272297083612,,,
1531743925.3897734,-0.190160531851,,,,
1531743925.489831,,,0.695232684373,,
1531743925.4898467,,,,0.294097280766,
1531743925.4898484,,,,,-0.419871670119
1531743925.4898493,,-0.280560892002,,,
1531743925.4898536,-0.251342326492,,,,
1531743925.5899112,,,0.697092840919,,
1531743925.5899267,,,,0.292397790112,
1531743925.5899286,,,,,-0.405159434029
1531743925.5899293,,-0.286834139473,,,
1531743925.5899336,-0.321262163911,,,,
1531743925.6899912,,,0.7421587223899999,,
1531743925.6900067,,,,0.295386357869,
1531743925.6900089,,,,,-0.395110662969
1531743925.6900096,,-0.26694041133,,,
1531743925.6900134,-0.392416980782,,,,
1531743925.7900712,,,0.7649968589489999,,
1531743925.7900867,,,,0.300882054176,
1531743925.7900887,,,,,-0.397258752419
1531743925.7900894,,-0.214428552304,,,
1531743925.790094,-0.452634445062,,,,
1531743925.8901513,,,0.7649968589489999,,
1531743925.890167,,,,0.307675677233,
1531743925.8901687,,,,,-0.408643245773
1531743925.8901696,,-0.154619946396,,,
1531743925.890174,-0.485522266951,,,,
1531743925.9902315,,,0.7641412598489999,,
1531743925.990247,,,,0.313844670288,
1531743925.990249,,,,,-0.41883515084
1531743925.9902494,,-0.115243681404,,,
1531743925.990254,-0.470185687455,,,,
1531743926.0903115,,,0.749485172644,,
1531743926.090327,,,,0.316139362128,
1531743926.0903294,,,,,-0.420369487644
1531743926.0903294,,-0.10097887311,,,
1531743926.0903342,-0.400682306561,,,,
1531743926.1903913,,,0.693975147175,,
1531743926.1904073,,,,0.312054705516,
1531743926.1904092,,,,,-0.413481123895
1531743926.1904097,,-0.101462695081,,,
1531743926.1904142,-0.305673588259,,,,
1531743926.2904716,,,0.631982392054,,
1531743926.2904873,,,,0.301990126202,
1531743926.2904892,,,,,-0.403548882736
1531743926.2904902,,-0.103418086871,,,
1531743926.2904944,-0.229441511757,,,,
1531743926.3905518,,,0.633505658279,,
1531743926.3905673,,,,0.286947033408,
1531743926.3905694,,,,,-0.393729003676
1531743926.39057,,-0.103300557951,,,
1531743926.3905742,-0.18523709822,,,,
1531743926.4906318,,,0.6486899672909999,,
1531743926.4906473,,,,0.266429142906,
1531743926.4906495,,,,,-0.383170602568
1531743926.49065,,-0.101395707903,,,
1531743926.4906545,-0.157759578224,,,,
1531743926.5907118,,,0.6486899672909999,,
1531743926.5907276,,,,0.242309024817,
1531743926.5907295,,,,,-0.369445262816
1531743926.5907302,,-0.0957983043958,,,
1531743926.5907345,-0.12692375550100002,,,,
1531743926.690792,,,0.6515694786649999,,
1531743926.6908073,,,,0.222586658739,
1531743926.6908095,,,,,-0.351059926621
1531743926.6908102,,-0.08536353641410001,,,
1531743926.6908145,-0.08599075830710001,,,,
1531743926.790872,,,0.672031650383,,
1531743926.7908876,,,,0.218944841339,
1531743926.7908895,,,,,-0.331506073897
1531743926.7908902,,-0.07310005293460001,,,
1531743926.7908945,-0.0458168372124,,,,
1531743926.8909519,,,0.6861072274,,
1531743926.8909676,,,,0.23668457463000006,
1531743926.8909698,,,,,-0.317590172013
1531743926.8909702,,-0.0638503186071,,,
1531743926.8909748,-0.017403259297099998,,,,
1531743926.9910321,,,0.6861072274,,
1531743926.991048,,,,0.268727531937,
1531743926.99105,,,,,-0.31420888472
1531743926.9910505,,-0.0595328503158,,,
1531743926.9910548,-0.00188074182485,,,,
1531743927.0911126,,,0.6861072274,,
1531743927.0911279,,,,0.302779111572,
1531743927.09113,,,,,-0.318691997346
1531743927.0911305,,-0.06459726312900001,,,
1531743927.0911348,0.0140906581494,,,,
1531743927.1911926,,,0.6861072274,,
1531743927.1912081,,,,0.330317407628,
1531743927.19121,,,,,-0.322773602908
1531743927.1912105,,-0.08686365445149999,,,
1531743927.191215,0.041320129777900005,,,,
1531743927.2912724,,,0.6827953491500001,,
1531743927.2912881,,,,0.347530342722,
1531743927.29129,,,,,-0.321418685909
1531743927.2912908,,-0.132188860479,,,
1531743927.2912953,0.07760978457060001,,,,
1531743927.3913527,,,0.657773695358,,
1531743927.3913682,,,,0.355465438471,
1531743927.3913705,,,,,-0.317958829674
1531743927.3913708,,-0.187238997524,,,
1531743927.3913753,0.107703744625,,,,
1531743927.491433,,,0.657773695358,,
1531743927.4914482,,,,0.35789533159000003,
1531743927.4914505,,,,,-0.318362275141
1531743927.4914508,,-0.224740224282,,,
1531743927.4914553,0.117276338471,,,,
1531743927.5915127,,,0.657773695358,,
1531743927.5915284,,,,0.357629511061,
1531743927.5915306,,,,,-0.32442384234
1531743927.591531,,-0.224517823959,,,
1531743927.5915349,0.102684676314,,,,
1531743927.6915927,,,0.665019353948,,
1531743927.691609,,,,0.354657513023,
1531743927.6916106,,,,,-0.33411354968
1531743927.6916113,,-0.196067487562,,,
1531743927.6916153,0.07679925990519999,,,,
1531743927.7916727,,,0.7306169672949999,,
1531743927.7916884,,,,0.34850540361000004,
1531743927.7916903,,,,,-0.343079527329
1531743927.7916913,,-0.16060244229,,,
1531743927.7916956,0.0626021859841,,,,
1531743927.891753,,,0.7650401183390001,,
1531743927.8917685,,,,0.341573500167,
1531743927.8917706,,,,,-0.345498908821
1531743927.8917713,,-0.130171948956,,,
1531743927.8917756,0.075557180902,,,,
1531743927.991833,,,0.768136465703,,
1531743927.9918485,,,,0.340130833581,
1531743927.9918509,,,,,-0.338078014348
1531743927.991851,,-0.107340966852,,,
1531743927.9918554,0.112474145945,,,,
1531743928.091913,,,0.7716607164239999,,
1531743928.0919287,,,,0.347321258469,
1531743928.0919304,,,,,-0.323691931789
1531743928.0919313,,-0.0953267640831,,,
1531743928.0919356,0.157169976965,,,,
1531743928.191993,,,0.774103106657,,
1531743928.1920087,,,,0.357502983517,
1531743928.1920106,,,,,-0.312964016898
1531743928.1920116,,-0.094144450504,,,
1531743928.1920154,0.195789871171,,,,
1531743928.2920732,,,0.774103106657,,
1531743928.2920887,,,,0.35975838777,
1531743928.2920911,,,,,-0.312046440731
1531743928.2920914,,-0.097438491458,,,
1531743928.2920961,0.22700963813,,,,
1531743928.3921533,,,0.766374783741,,
1531743928.3921688,,,,0.34642713487899995,
1531743928.3921714,,,,,-0.320436143157
1531743928.3921714,,-0.0976764291419,,,
1531743928.392176,0.253938820661,,,,
1531743928.4922333,,,0.744736139989,,
1531743928.492249,,,,0.31740226533000004,
1531743928.4922512,,,,,-0.331096700136
1531743928.4922516,,-0.0922410803035,,,
1531743928.4922562,0.274860460999,,,,
1531743928.5923135,,,0.718877387545,,
1531743928.592329,,,,0.279514750277,
1531743928.5923312,,,,,-0.340222196397
1531743928.5923314,,-0.08502154046509999,,,
1531743928.592336,0.28278066765,,,,
1531743928.6923935,,,0.697974646436,,
1531743928.692409,,,,0.242284859195,
1531743928.6924114,,,,,-0.34777104889300003
1531743928.692412,,-0.08107390037289999,,,
1531743928.6924162,0.274954785283,,,,
1531743928.7924736,,,0.6860841519509999,,
1531743928.7924893,,,,0.214289179755,
1531743928.7924914,,,,,-0.352614017775
1531743928.792492,,-0.0770418389999,,,
1531743928.7924962,0.25410252609,,,,
1531743928.8925536,,,0.682522069826,,
1531743928.8925693,,,,0.200367191853,
1531743928.8925714,,,,,-0.351096819814
1531743928.8925722,,-0.0740865009602,,,
1531743928.8925762,0.230011691687,,,,
1531743928.9926338,,,0.6812782096459999,,
1531743928.9926493,,,,0.20067408009,
1531743928.9926515,,,,,-0.342782992968
1531743928.9926527,,-0.0746731595842,,,
1531743928.9926562,0.214331521723,,,,
1531743929.0927136,,,0.683164824161,,
1531743929.0927293,,,,0.21137243013,
1531743929.0927315,,,,,-0.331944398151
1531743929.0927322,,-0.07828445423060001,,,
1531743929.0927365,0.212246764888,,,,
1531743929.1927938,,,0.683164824161,,
1531743929.1928096,,,,0.225955023226,
1531743929.1928115,,,,,-0.32269098096500004
1531743929.1928122,,-0.08218906410960003,,,
1531743929.1928165,0.218027167076,,,,
1531743929.292874,,,0.678803447002,,
1531743929.2928894,,,,0.236986093504,
1531743929.292892,,,,,-0.316818154667
1531743929.2928922,,-0.0859858572246,,,
1531743929.2928965,0.223768515724,,,,
1531743929.3929539,,,0.633886644851,,
1531743929.3929696,,,,0.238717853738,
1531743929.392972,,,,,-0.317490694793
1531743929.3929725,,-0.0879808677558,,,
1531743929.3929768,0.221025462736,,,,
1531743929.493034,,,0.546553874601,,
1531743929.4930494,,,,0.227416584965,
1531743929.493052,,,,,-0.329077523774
1531743929.4930525,,-0.0866716647652,,,
