timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1531743905.26213,861.969726562,840.584960938,838.940002441,848.809875488
1531743905.2666788,858.679748535,838.940002441,835.650024414,848.809875488
1531743905.2712276,857.0347290039999,838.940002441,834.0050048830001,842.229919434
1531743905.275776,858.679748535,840.584960938,837.29498291,850.454833984
1531743905.2803247,863.614685059,838.940002441,838.940002441,855.3897705080001
1531743905.2848732,865.259643555,837.29498291,835.650024414,843.874938965
1531743905.289422,865.259643555,837.29498291,834.0050048830001,838.940002441
1531743905.2939706,860.3247070310001,835.650024414,834.0050048830001,834.0050048830001
1531743905.2985194,858.679748535,837.29498291,837.29498291,834.0050048830001
1531743905.303068,861.969726562,838.940002441,837.29498291,835.650024414
1531743905.3076165,860.3247070310001,834.0050048830001,837.29498291,843.874938965
1531743905.3121653,861.969726562,837.29498291,835.650024414,850.454833984
1531743905.3167136,863.614685059,838.940002441,834.0050048830001,847.164855957
1531743905.3212626,860.3247070310001,838.940002441,834.0050048830001,845.519897461
1531743905.3258114,865.259643555,840.584960938,832.360046387,848.809875488
1531743905.3303595,866.904663086,840.584960938,834.0050048830001,843.874938965
1531743905.3349085,861.969726562,840.584960938,837.29498291,850.454833984
1531743905.339457,868.549621582,842.229919434,837.29498291,848.809875488
1531743905.3440056,865.259643555,843.874938965,834.0050048830001,842.229919434
1531743905.3485546,863.614685059,838.940002441,835.650024414,848.809875488
1531743905.3531027,861.969726562,835.650024414,837.29498291,857.0347290039999
1531743905.3576515,863.614685059,837.29498291,837.29498291,858.679748535
1531743905.3622005,865.259643555,838.940002441,838.940002441,852.09979248
1531743905.3667488,868.549621582,845.519897461,834.0050048830001,845.519897461
1531743905.3712974,865.259643555,842.229919434,835.650024414,842.229919434
1531743905.3758461,848.809875488,832.360046387,840.584960938,837.29498291
1531743905.3803947,852.09979248,835.650024414,838.940002441,838.940002441
1531743905.3849435,848.809875488,837.29498291,840.584960938,837.29498291
1531743905.389492,852.09979248,837.29498291,842.229919434,840.584960938
1531743905.3940408,852.09979248,835.650024414,845.519897461,840.584960938
1531743905.3985894,855.3897705080001,835.650024414,843.874938965,845.519897461
1531743905.4031384,850.454833984,834.0050048830001,843.874938965,845.519897461
1531743905.4076867,857.0347290039999,835.650024414,845.519897461,847.164855957
1531743905.4122353,852.09979248,834.0050048830001,843.874938965,845.519897461
1531743905.416784,853.744812012,834.0050048830001,843.874938965,847.164855957
1531743905.4213324,857.0347290039999,838.940002441,842.229919434,838.940002441
1531743905.4258814,858.679748535,842.229919434,843.874938965,842.229919434
1531743905.4304302,860.3247070310001,840.584960938,842.229919434,847.164855957
1531743905.4349785,853.744812012,835.650024414,842.229919434,847.164855957
1531743905.4395273,857.0347290039999,835.650024414,840.584960938,850.454833984
1531743905.4440758,860.3247070310001,835.650024414,840.584960938,848.809875488
1531743905.4486244,858.679748535,837.29498291,840.584960938,842.229919434
1531743905.4531732,861.969726562,838.940002441,842.229919434,843.874938965
1531743905.4577215,868.549621582,840.584960938,842.229919434,845.519897461
1531743905.4622705,863.614685059,837.29498291,838.940002441,840.584960938
1531743905.466819,861.969726562,837.29498291,835.650024414,848.809875488
1531743905.4713678,858.679748535,834.0050048830001,835.650024414,855.3897705080001
1531743905.4759164,853.744812012,835.650024414,835.650024414,845.519897461
1531743905.480465,855.3897705080001,837.29498291,838.940002441,852.09979248
1531743905.4850135,863.614685059,832.360046387,837.29498291,837.29498291
1531743905.4895625,860.3247070310001,835.650024414,832.360046387,835.650024414
1531743905.4941113,870.1945800780001,837.29498291,834.0050048830001,835.650024414
1531743905.4986596,868.549621582,837.29498291,834.0050048830001,830.715087891
1531743905.5032082,861.969726562,840.584960938,835.650024414,837.29498291
1531743905.507757,866.904663086,838.940002441,835.650024414,842.229919434
1531743905.5123055,857.0347290039999,835.650024414,835.650024414,847.164855957
1531743905.5168545,860.3247070310001,840.584960938,834.0050048830001,852.09979248
1531743905.5214028,858.679748535,840.584960938,834.0050048830001,852.09979248
1531743905.5259516,853.744812012,838.940002441,838.940002441,850.454833984
1531743905.5305002,860.3247070310001,838.940002441,840.584960938,852.09979248
1531743905.5350487,857.0347290039999,838.940002441,842.229919434,852.09979248
1531743905.5395975,853.744812012,837.29498291,842.229919434,843.874938965
1531743905.544146,853.744812012,834.0050048830001,840.584960938,850.454833984
1531743905.5486946,847.164855957,834.0050048830001,842.229919434,840.584960938
1531743905.5532436,850.454833984,835.650024414,840.584960938,832.360046387
1531743905.557792,857.0347290039999,838.940002441,840.584960938,840.584960938
1531743905.5623407,865.259643555,838.940002441,840.584960938,848.809875488
1531743905.5668893,852.09979248,835.650024414,840.584960938,855.3897705080001
1531743905.5714376,852.09979248,835.650024414,838.940002441,843.874938965
1531743905.5759866,850.454833984,837.29498291,838.940002441,847.164855957
1531743905.5805352,847.164855957,837.29498291,840.584960938,838.940002441
1531743905.585084,858.679748535,835.650024414,838.940002441,838.940002441
1531743905.5896325,855.3897705080001,837.29498291,837.29498291,840.584960938
1531743905.5941813,855.3897705080001,838.940002441,835.650024414,837.29498291
1531743905.5987296,853.744812012,838.940002441,835.650024414,838.940002441
1531743905.6032784,850.454833984,837.29498291,837.29498291,842.229919434
1531743905.6078274,850.454833984,835.650024414,837.29498291,848.809875488
1531743905.6123755,852.09979248,837.29498291,835.650024414,842.229919434
1531743905.6169245,855.3897705080001,838.940002441,838.940002441,835.650024414
1531743905.6214733,858.679748535,838.940002441,838.940002441,840.584960938
1531743905.6260214,852.09979248,838.940002441,838.940002441,835.650024414
1531743905.6305704,847.164855957,834.0050048830001,838.940002441,837.29498291
1531743905.635119,847.164855957,832.360046387,835.650024414,845.519897461
1531743905.6396675,850.454833984,837.29498291,834.0050048830001,842.229919434
1531743905.6442163,855.3897705080001,835.650024414,832.360046387,842.229919434
1531743905.6487648,858.679748535,838.940002441,832.360046387,848.809875488
1531743905.6533134,855.3897705080001,840.584960938,832.360046387,838.940002441
1531743905.6578622,858.679748535,840.584960938,837.29498291,842.229919434
1531743905.6624107,861.969726562,840.584960938,838.940002441,843.874938965
1531743905.6669595,861.969726562,840.584960938,838.940002441,842.229919434
1531743905.671508,863.614685059,838.940002441,837.29498291,840.584960938
1531743905.6760564,857.0347290039999,837.29498291,837.29498291,838.940002441
1531743905.6806054,858.679748535,840.584960938,834.0050048830001,837.29498291
1531743905.685154,857.0347290039999,835.650024414,832.360046387,840.584960938
1531743905.6897027,852.09979248,837.29498291,832.360046387,838.940002441
1531743905.694251,852.09979248,837.29498291,832.360046387,838.940002441
1531743905.6987998,847.164855957,838.940002441,832.360046387,835.650024414
1531743905.7033484,848.809875488,835.650024414,834.0050048830001,843.874938965
1531743905.7078972,850.454833984,834.0050048830001,834.0050048830001,838.940002441
1531743905.7124462,850.454833984,837.29498291,835.650024414,835.650024414
1531743905.7169945,848.809875488,832.360046387,834.0050048830001,835.650024414
1531743905.721543,847.164855957,837.29498291,835.650024414,842.229919434
1531743905.726092,852.09979248,838.940002441,837.29498291,845.519897461
1531743905.7306404,850.454833984,832.360046387,837.29498291,832.360046387
1531743905.7351892,850.454833984,837.29498291,835.650024414,832.360046387
1531743905.7397375,858.679748535,840.584960938,838.940002441,837.29498291
1531743905.7442865,857.0347290039999,838.940002441,837.29498291,838.940002441
1531743905.748835,861.969726562,842.229919434,837.29498291,830.715087891
1531743905.7533836,858.679748535,840.584960938,837.29498291,827.425109863
1531743905.7579324,853.744812012,838.940002441,834.0050048830001,827.425109863
1531743905.762481,857.0347290039999,838.940002441,835.650024414,829.070068359
1531743905.7670295,860.3247070310001,838.940002441,837.29498291,838.940002441
1531743905.7715786,866.904663086,840.584960938,837.29498291,843.874938965
1531743905.7761269,860.3247070310001,838.940002441,837.29498291,834.0050048830001
1531743905.7806756,855.3897705080001,840.584960938,838.940002441,840.584960938
1531743905.7852242,853.744812012,842.229919434,837.29498291,843.874938965
1531743905.7897727,855.3897705080001,840.584960938,837.29498291,837.29498291
1531743905.7943215,852.09979248,838.940002441,834.0050048830001,838.940002441
1531743905.7988698,850.454833984,840.584960938,832.360046387,837.29498291
1531743905.8034186,852.09979248,845.519897461,835.650024414,830.715087891
1531743905.8079677,847.164855957,842.229919434,835.650024414,835.650024414
1531743905.812516,848.809875488,843.874938965,835.650024414,838.940002441
1531743905.8170648,852.09979248,842.229919434,838.940002441,840.584960938
1531743905.8216133,853.744812012,840.584960938,838.940002441,842.229919434
1531743905.8261619,857.0347290039999,843.874938965,835.650024414,843.874938965
1531743905.8307106,860.3247070310001,842.229919434,837.29498291,842.229919434
1531743905.8352592,861.969726562,842.229919434,837.29498291,847.164855957
1531743905.839808,860.3247070310001,847.164855957,837.29498291,847.164855957
1531743905.8443565,861.969726562,845.519897461,837.29498291,847.164855957
1531743905.8489053,863.614685059,840.584960938,834.0050048830001,843.874938965
1531743905.8534539,863.614685059,842.229919434,835.650024414,850.454833984
1531743905.8580024,863.614685059,842.229919434,838.940002441,852.09979248
1531743905.8625512,868.549621582,843.874938965,840.584960938,860.3247070310001
1531743905.8670998,866.904663086,842.229919434,838.940002441,861.969726562
1531743905.8716486,865.259643555,840.584960938,837.29498291,852.09979248
1531743905.8761973,863.614685059,842.229919434,834.0050048830001,845.519897461
1531743905.8807454,860.3247070310001,843.874938965,837.29498291,845.519897461
1531743905.8852944,855.3897705080001,842.229919434,840.584960938,840.584960938
1531743905.889843,852.09979248,843.874938965,838.940002441,842.229919434
1531743905.8943918,853.744812012,842.229919434,837.29498291,842.229919434
1531743905.8989403,852.09979248,842.229919434,837.29498291,838.940002441
1531743905.9034886,852.09979248,838.940002441,835.650024414,832.360046387
1531743905.9080374,855.3897705080001,837.29498291,837.29498291,840.584960938
1531743905.9125862,858.679748535,843.874938965,838.940002441,847.164855957
1531743905.917135,863.614685059,845.519897461,838.940002441,853.744812012
1531743905.9216835,858.679748535,845.519897461,838.940002441,847.164855957
1531743905.926232,858.679748535,845.519897461,837.29498291,845.519897461
1531743905.9307806,858.679748535,843.874938965,837.29498291,848.809875488
1531743905.9353294,857.0347290039999,842.229919434,837.29498291,848.809875488
1531743905.9398782,861.969726562,840.584960938,838.940002441,852.09979248
1531743905.9444268,863.614685059,842.229919434,837.29498291,850.454833984
1531743905.948975,855.3897705080001,842.229919434,838.940002441,848.809875488
1531743905.953524,858.679748535,840.584960938,837.29498291,835.650024414
1531743905.9580727,857.0347290039999,842.229919434,835.650024414,843.874938965
1531743905.9626215,853.744812012,840.584960938,840.584960938,838.940002441
1531743905.96717,850.454833984,840.584960938,842.229919434,838.940002441
1531743905.9717185,857.0347290039999,840.584960938,838.940002441,845.519897461
1531743905.976267,852.09979248,837.29498291,837.29498291,840.584960938
1531743905.9808161,853.744812012,838.940002441,840.584960938,842.229919434
1531743905.985365,857.0347290039999,837.29498291,840.584960938,852.09979248
1531743905.9899132,855.3897705080001,835.650024414,840.584960938,848.809875488
1531743905.9944618,852.09979248,834.0050048830001,840.584960938,840.584960938
1531743905.9990106,857.0347290039999,832.360046387,838.940002441,843.874938965
1531743906.003559,855.3897705080001,834.0050048830001,840.584960938,838.940002441
1531743906.008108,847.164855957,832.360046387,840.584960938,838.940002441
1531743906.0126565,852.09979248,834.0050048830001,837.29498291,840.584960938
1531743906.017205,847.164855957,837.29498291,834.0050048830001,835.650024414
1531743906.0217538,850.454833984,838.940002441,837.29498291,843.874938965
1531743906.0263026,855.3897705080001,842.229919434,838.940002441,843.874938965
1531743906.0308511,855.3897705080001,838.940002441,838.940002441,842.229919434
1531743906.0353994,857.0347290039999,835.650024414,838.940002441,843.874938965
1531743906.0399482,855.3897705080001,837.29498291,838.940002441,847.164855957
1531743906.044497,858.679748535,840.584960938,837.29498291,840.584960938
1531743906.0490456,853.744812012,838.940002441,837.29498291,834.0050048830001
1531743906.0535946,853.744812012,840.584960938,838.940002441,840.584960938
1531743906.0581427,855.3897705080001,840.584960938,837.29498291,840.584960938
1531743906.0626915,852.09979248,837.29498291,840.584960938,848.809875488
1531743906.0672402,853.744812012,835.650024414,838.940002441,843.874938965
1531743906.0717888,855.3897705080001,838.940002441,838.940002441,848.809875488
1531743906.0763376,853.744812012,837.29498291,840.584960938,843.874938965
1531743906.080886,850.454833984,840.584960938,840.584960938,834.0050048830001
1531743906.0854347,848.809875488,840.584960938,840.584960938,835.650024414
1531743906.0899837,850.454833984,837.29498291,840.584960938,827.425109863
1531743906.094532,848.809875488,834.0050048830001,840.584960938,835.650024414
1531743906.0990806,848.809875488,834.0050048830001,842.229919434,837.29498291
1531743906.1036296,847.164855957,834.0050048830001,842.229919434,830.715087891
1531743906.108178,848.809875488,832.360046387,842.229919434,834.0050048830001
1531743906.1127267,850.454833984,835.650024414,842.229919434,840.584960938
1531743906.1172752,857.0347290039999,835.650024414,842.229919434,835.650024414
1531743906.121824,853.744812012,835.650024414,840.584960938,838.940002441
1531743906.1263726,848.809875488,834.0050048830001,837.29498291,834.0050048830001
1531743906.1309214,852.09979248,835.650024414,835.650024414,832.360046387
1531743906.13547,850.454833984,837.29498291,834.0050048830001,840.584960938
1531743906.1400185,853.744812012,840.584960938,838.940002441,848.809875488
1531743906.1445673,853.744812012,838.940002441,838.940002441,847.164855957
1531743906.1491158,858.679748535,838.940002441,837.29498291,853.744812012
1531743906.1536644,853.744812012,835.650024414,837.29498291,847.164855957
1531743906.1582134,843.874938965,835.650024414,838.940002441,837.29498291
1531743906.1627614,842.229919434,837.29498291,835.650024414,824.135131836
1531743906.1673105,845.519897461,835.650024414,834.0050048830001,825.7801513669999
1531743906.171859,848.809875488,835.650024414,832.360046387,825.7801513669999
1531743906.1764073,852.09979248,837.29498291,832.360046387,825.7801513669999
1531743906.1809564,843.874938965,834.0050048830001,832.360046387,834.0050048830001
1531743906.1855047,842.229919434,835.650024414,834.0050048830001,829.070068359
1531743906.1900535,843.874938965,834.0050048830001,832.360046387,829.070068359
1531743906.1946025,843.874938965,834.0050048830001,830.715087891,824.135131836
1531743906.1991508,847.164855957,837.29498291,829.070068359,819.200195312
1531743906.2036994,848.809875488,840.584960938,829.070068359,822.49017334
1531743906.2082481,852.09979248,840.584960938,832.360046387,825.7801513669999
1531743906.2127967,852.09979248,843.874938965,832.360046387,832.360046387
1531743906.2173455,853.744812012,842.229919434,834.0050048830001,834.0050048830001
1531743906.221894,852.09979248,838.940002441,834.0050048830001,840.584960938
1531743906.2264428,857.0347290039999,837.29498291,837.29498291,843.874938965
1531743906.2309914,853.744812012,835.650024414,835.650024414,843.874938965
1531743906.2355402,853.744812012,840.584960938,834.0050048830001,838.940002441
1531743906.2400887,853.744812012,838.940002441,834.0050048830001,835.650024414
1531743906.2446373,857.0347290039999,842.229919434,834.0050048830001,825.7801513669999
1531743906.249186,860.3247070310001,843.874938965,834.0050048830001,829.070068359
1531743906.2537346,858.679748535,842.229919434,835.650024414,825.7801513669999
1531743906.2582836,857.0347290039999,842.229919434,834.0050048830001,825.7801513669999
1531743906.262832,861.969726562,840.584960938,835.650024414,832.360046387
1531743906.2673805,866.904663086,838.940002441,835.650024414,830.715087891
1531743906.2719293,858.679748535,837.29498291,834.0050048830001,830.715087891
1531743906.2764778,853.744812012,837.29498291,834.0050048830001,829.070068359
1531743906.2810266,852.09979248,837.29498291,832.360046387,829.070068359
1531743906.2855752,852.09979248,837.29498291,834.0050048830001,825.7801513669999
1531743906.2901235,853.744812012,838.940002441,832.360046387,832.360046387
1531743906.2946725,848.809875488,835.650024414,832.360046387,832.360046387
1531743906.299221,845.519897461,838.940002441,834.0050048830001,837.29498291
1531743906.3037698,855.3897705080001,838.940002441,835.650024414,843.874938965
1531743906.3083186,861.969726562,838.940002441,837.29498291,850.454833984
1531743906.3128667,858.679748535,840.584960938,837.29498291,853.744812012
1531743906.3174155,855.3897705080001,838.940002441,837.29498291,845.519897461
1531743906.3219645,853.744812012,840.584960938,837.29498291,837.29498291
1531743906.3265133,853.744812012,842.229919434,838.940002441,842.229919434
1531743906.3310616,853.744812012,840.584960938,837.29498291,835.650024414
1531743906.3356102,857.0347290039999,843.874938965,837.29498291,835.650024414
1531743906.3401587,857.0347290039999,842.229919434,834.0050048830001,829.070068359
1531743906.3447075,853.744812012,842.229919434,834.0050048830001,832.360046387
1531743906.3492565,852.09979248,840.584960938,837.29498291,835.650024414
1531743906.3538046,848.809875488,840.584960938,835.650024414,837.29498291
1531743906.3583536,853.744812012,845.519897461,835.650024414,837.29498291
1531743906.3629024,863.614685059,847.164855957,834.0050048830001,834.0050048830001
1531743906.3674507,857.0347290039999,845.519897461,834.0050048830001,840.584960938
1531743906.3719995,857.0347290039999,843.874938965,837.29498291,838.940002441
1531743906.376548,863.614685059,845.519897461,838.940002441,837.29498291
1531743906.3810966,855.3897705080001,847.164855957,834.0050048830001,830.715087891
1531743906.3856454,860.3247070310001,847.164855957,829.070068359,834.0050048830001
1531743906.390194,855.3897705080001,845.519897461,829.070068359,837.29498291
1531743906.3947427,857.0347290039999,843.874938965,829.070068359,842.229919434
1531743906.3992913,868.549621582,842.229919434,832.360046387,848.809875488
1531743906.4038398,866.904663086,845.519897461,830.715087891,837.29498291
1531743906.4083884,871.839599609,850.454833984,832.360046387,840.584960938
1531743906.4129374,871.839599609,847.164855957,832.360046387,838.940002441
1531743906.417486,868.549621582,847.164855957,834.0050048830001,838.940002441
1531743906.4220345,868.549621582,842.229919434,830.715087891,834.0050048830001
1531743906.4265833,855.3897705080001,842.229919434,830.715087891,832.360046387
1531743906.4311318,852.09979248,840.584960938,834.0050048830001,842.229919434
1531743906.4356804,852.09979248,840.584960938,835.650024414,838.940002441
1531743906.4402294,855.3897705080001,840.584960938,835.650024414,842.229919434
1531743906.4447775,853.744812012,840.584960938,835.650024414,843.874938965
1531743906.4493265,852.09979248,840.584960938,837.29498291,835.650024414
1531743906.4538753,852.09979248,840.584960938,835.650024414,843.874938965
1531743906.4584234,852.09979248,837.29498291,838.940002441,843.874938965
1531743906.4629724,848.809875488,838.940002441,835.650024414,834.0050048830001
1531743906.4675212,845.519897461,842.229919434,834.0050048830001,842.229919434
1531743906.4720695,855.3897705080001,843.874938965,835.650024414,842.229919434
1531743906.4766185,861.969726562,843.874938965,835.650024414,843.874938965
1531743906.4811668,865.259643555,843.874938965,835.650024414,843.874938965
1531743906.4857154,863.614685059,843.874938965,835.650024414,842.229919434
1531743906.4902642,852.09979248,840.584960938,834.0050048830001,838.940002441
1531743906.4948127,853.744812012,842.229919434,834.0050048830001,842.229919434
1531743906.4993615,860.3247070310001,842.229919434,832.360046387,850.454833984
1531743906.50391,861.969726562,837.29498291,835.650024414,835.650024414
1531743906.5084589,860.3247070310001,835.650024414,834.0050048830001,840.584960938
1531743906.5130074,861.969726562,834.0050048830001,832.360046387,837.29498291
1531743906.517556,860.3247070310001,837.29498291,832.360046387,837.29498291
1531743906.5221047,865.259643555,842.229919434,830.715087891,850.454833984
1531743906.5266533,863.614685059,838.940002441,829.070068359,842.229919434
1531743906.5312018,857.0347290039999,838.940002441,829.070068359,838.940002441
1531743906.5357506,857.0347290039999,838.940002441,829.070068359,835.650024414
1531743906.5402992,853.744812012,838.940002441,835.650024414,840.584960938
1531743906.544848,863.614685059,842.229919434,837.29498291,843.874938965
1531743906.5493965,871.839599609,842.229919434,834.0050048830001,840.584960938
1531743906.5539453,863.614685059,840.584960938,832.360046387,845.519897461
1531743906.5584939,857.0347290039999,840.584960938,834.0050048830001,843.874938965
1531743906.5630426,860.3247070310001,840.584960938,835.650024414,845.519897461
1531743906.5675912,857.0347290039999,840.584960938,837.29498291,847.164855957
1531743906.5721395,861.969726562,840.584960938,837.29498291,843.874938965
1531743906.5766885,861.969726562,842.229919434,835.650024414,843.874938965
1531743906.5812373,861.969726562,842.229919434,835.650024414,843.874938965
1531743906.5857856,861.969726562,838.940002441,837.29498291,848.809875488
1531743906.5903347,855.3897705080001,838.940002441,834.0050048830001,837.29498291
1531743906.594883,852.09979248,838.940002441,834.0050048830001,829.070068359
1531743906.5994318,850.454833984,838.940002441,834.0050048830001,832.360046387
1531743906.6039805,855.3897705080001,840.584960938,835.650024414,835.650024414
1531743906.6085286,857.0347290039999,840.584960938,837.29498291,847.164855957
1531743906.6130776,858.679748535,838.940002441,834.0050048830001,840.584960938
1531743906.6176262,860.3247070310001,838.940002441,834.0050048830001,838.940002441
1531743906.622175,853.744812012,840.584960938,832.360046387,837.29498291
1531743906.6267235,858.679748535,842.229919434,834.0050048830001,835.650024414
1531743906.631272,853.744812012,840.584960938,835.650024414,837.29498291
1531743906.6358206,852.09979248,842.229919434,834.0050048830001,840.584960938
1531743906.6403694,857.0347290039999,840.584960938,830.715087891,834.0050048830001
1531743906.6449182,855.3897705080001,838.940002441,832.360046387,842.229919434
1531743906.6494668,855.3897705080001,840.584960938,832.360046387,847.164855957
1531743906.6540153,853.744812012,840.584960938,832.360046387,835.650024414
1531743906.658564,850.454833984,840.584960938,834.0050048830001,837.29498291
1531743906.6631124,850.454833984,838.940002441,837.29498291,840.584960938
1531743906.6676614,852.09979248,837.29498291,838.940002441,835.650024414
1531743906.67221,852.09979248,834.0050048830001,837.29498291,842.229919434
1531743906.6767585,858.679748535,838.940002441,835.650024414,842.229919434
1531743906.6813073,858.679748535,840.584960938,834.0050048830001,843.874938965
1531743906.685856,855.3897705080001,838.940002441,835.650024414,843.874938965
1531743906.6904047,855.3897705080001,835.650024414,835.650024414,847.164855957
1531743906.6949532,857.0347290039999,835.650024414,835.650024414,848.809875488
1531743906.6995018,857.0347290039999,837.29498291,834.0050048830001,838.940002441
1531743906.7040505,857.0347290039999,840.584960938,834.0050048830001,834.0050048830001
1531743906.7085993,858.679748535,840.584960938,835.650024414,845.519897461
1531743906.713148,858.679748535,840.584960938,834.0050048830001,842.229919434
1531743906.7176964,858.679748535,840.584960938,835.650024414,858.679748535
1531743906.722245,865.259643555,837.29498291,835.650024414,855.3897705080001
1531743906.7267938,865.259643555,838.940002441,835.650024414,843.874938965
1531743906.7313426,860.3247070310001,838.940002441,837.29498291,843.874938965
1531743906.735891,860.3247070310001,835.650024414,835.650024414,834.0050048830001
1531743906.7404394,853.744812012,838.940002441,837.29498291,835.650024414
1531743906.7449882,853.744812012,837.29498291,834.0050048830001,837.29498291
1531743906.749537,855.3897705080001,835.650024414,832.360046387,842.229919434
1531743906.7540855,861.969726562,837.29498291,832.360046387,845.519897461
1531743906.7586346,861.969726562,837.29498291,830.715087891,845.519897461
1531743906.7631829,865.259643555,840.584960938,834.0050048830001,843.874938965
1531743906.7677314,865.259643555,840.584960938,837.29498291,845.519897461
1531743906.7722802,858.679748535,838.940002441,835.650024414,840.584960938
1531743906.7768288,855.3897705080001,837.29498291,835.650024414,842.229919434
1531743906.7813776,850.454833984,835.650024414,835.650024414,842.229919434
1531743906.7859259,853.744812012,838.940002441,832.360046387,838.940002441
1531743906.790475,855.3897705080001,837.29498291,832.360046387,842.229919434
1531743906.7950234,855.3897705080001,837.29498291,835.650024414,838.940002441
1531743906.799572,855.3897705080001,838.940002441,834.0050048830001,848.809875488
1531743906.8041208,861.969726562,837.29498291,832.360046387,850.454833984
1531743906.8086693,871.839599609,840.584960938,832.360046387,847.164855957
1531743906.8132179,863.614685059,837.29498291,832.360046387,853.744812012
1531743906.817767,853.744812012,838.940002441,834.0050048830001,850.454833984
1531743906.8223152,853.744812012,838.940002441,834.0050048830001,843.874938965
1531743906.826864,855.3897705080001,840.584960938,834.0050048830001,837.29498291
1531743906.8314126,858.679748535,838.940002441,835.650024414,837.29498291
1531743906.8359613,861.969726562,837.29498291,834.0050048830001,840.584960938
1531743906.84051,861.969726562,838.940002441,837.29498291,850.454833984
1531743906.8450587,863.614685059,838.940002441,834.0050048830001,850.454833984
1531743906.8496072,871.839599609,840.584960938,834.0050048830001,852.09979248
1531743906.8541558,873.484558105,840.584960938,834.0050048830001,852.09979248
1531743906.8587046,866.904663086,840.584960938,832.360046387,855.3897705080001
1531743906.8632534,863.614685059,842.229919434,832.360046387,845.519897461
1531743906.8678017,865.259643555,842.229919434,832.360046387,843.874938965
1531743906.8723507,857.0347290039999,840.584960938,832.360046387,842.229919434
1531743906.876899,853.744812012,838.940002441,832.360046387,848.809875488
1531743906.8814476,858.679748535,838.940002441,832.360046387,845.519897461
1531743906.8859966,860.3247070310001,840.584960938,829.070068359,840.584960938
1531743906.8905447,868.549621582,843.874938965,830.715087891,848.809875488
1531743906.8950934,863.614685059,842.229919434,830.715087891,842.229919434
1531743906.8996422,860.3247070310001,840.584960938,829.070068359,840.584960938
1531743906.9041908,858.679748535,840.584960938,829.070068359,850.454833984
1531743906.9087396,852.09979248,840.584960938,830.715087891,847.164855957
1531743906.913288,858.679748535,840.584960938,832.360046387,845.519897461
1531743906.9178367,855.3897705080001,840.584960938,832.360046387,837.29498291
1531743906.9223855,855.3897705080001,842.229919434,834.0050048830001,837.29498291
1531743906.926934,853.744812012,843.874938965,834.0050048830001,835.650024414
1531743906.9314828,845.519897461,843.874938965,834.0050048830001,840.584960938
1531743906.9360313,847.164855957,842.229919434,834.0050048830001,843.874938965
1531743906.9405801,845.519897461,840.584960938,834.0050048830001,840.584960938
1531743906.9451287,853.744812012,842.229919434,834.0050048830001,845.519897461
1531743906.9496772,855.3897705080001,840.584960938,832.360046387,850.454833984
1531743906.954226,855.3897705080001,840.584960938,834.0050048830001,843.874938965
1531743906.9587743,858.679748535,840.584960938,834.0050048830001,834.0050048830001
1531743906.9633234,852.09979248,838.940002441,829.070068359,835.650024414
1531743906.9678721,852.09979248,838.940002441,830.715087891,830.715087891
1531743906.9724205,853.744812012,837.29498291,829.070068359,830.715087891
1531743906.9769692,855.3897705080001,837.29498291,827.425109863,835.650024414
1531743906.9815178,855.3897705080001,840.584960938,830.715087891,838.940002441
1531743906.9860663,853.744812012,842.229919434,832.360046387,848.809875488
1531743906.9906151,850.454833984,838.940002441,832.360046387,837.29498291
1531743906.9951634,852.09979248,840.584960938,832.360046387,834.0050048830001
1531743906.9997125,855.3897705080001,842.229919434,834.0050048830001,834.0050048830001
1531743907.004261,855.3897705080001,842.229919434,830.715087891,832.360046387
1531743907.0088098,861.969726562,840.584960938,832.360046387,850.454833984
1531743907.0133586,866.904663086,840.584960938,834.0050048830001,848.809875488
1531743907.017907,858.679748535,840.584960938,832.360046387,843.874938965
1531743907.0224555,852.09979248,840.584960938,832.360046387,848.809875488
1531743907.0270042,853.744812012,840.584960938,832.360046387,847.164855957
1531743907.031553,852.09979248,837.29498291,834.0050048830001,848.809875488
1531743907.0361016,853.744812012,835.650024414,835.650024414,845.519897461
1531743907.04065,853.744812012,837.29498291,838.940002441,837.29498291
1531743907.045199,850.454833984,837.29498291,837.29498291,842.229919434
1531743907.0497475,857.0347290039999,838.940002441,837.29498291,837.29498291
1531743907.0542965,860.3247070310001,837.29498291,837.29498291,847.164855957
1531743907.0588448,855.3897705080001,837.29498291,835.650024414,843.874938965
1531743907.0633936,858.679748535,838.940002441,835.650024414,842.229919434
1531743907.067942,858.679748535,838.940002441,834.0050048830001,840.584960938
1531743907.072491,858.679748535,840.584960938,835.650024414,840.584960938
1531743907.0770395,857.0347290039999,837.29498291,834.0050048830001,842.229919434
1531743907.081588,857.0347290039999,837.29498291,834.0050048830001,842.229919434
1531743907.0861366,861.969726562,838.940002441,834.0050048830001,848.809875488
1531743907.0906856,865.259643555,837.29498291,832.360046387,845.519897461
1531743907.095234,861.969726562,837.29498291,832.360046387,845.519897461
1531743907.0997827,861.969726562,835.650024414,832.360046387,855.3897705080001
1531743907.1043313,855.3897705080001,835.650024414,830.715087891,847.164855957
1531743907.1088798,853.744812012,835.650024414,830.715087891,837.29498291
1531743907.1134286,852.09979248,834.0050048830001,830.715087891,842.229919434
1531743907.1179774,852.09979248,834.0050048830001,830.715087891,835.650024414
1531743907.122526,863.614685059,835.650024414,834.0050048830001,848.809875488
